step,wall_time,value
364,1784108819.6409705,0.21900376677513123
365,1784108819.7449086,0.26630520820617676
366,1784108819.8514163,0.33986660838127136
367,1784108819.9540396,0.1758429855108261
368,1784108820.0581484,0.3185737133026123
369,1784108820.1659038,0.2984998822212219
370,1784108820.2710721,0.15745459496974945
371,1784108820.3760614,0.2944163382053375
372,1784108820.4812744,0.18741941452026367
373,1784108820.5851414,0.25376927852630615
374,1784108820.6916153,0.19804370403289795
375,1784108820.7965732,0.20583981275558472
376,1784108820.9016798,0.10472017526626587
377,1784108821.0085652,0.1011776328086853
378,1784108821.1136458,0.34460651874542236
379,1784108821.219081,0.31809747219085693
380,1784108821.3264651,0.27113884687423706
381,1784108821.4291902,0.2143985629081726
382,1784108821.536948,0.10888201743364334
383,1784108821.6416636,0.19791513681411743
384,1784108821.7452202,0.18407388031482697
385,1784108821.8494427,0.29514700174331665
386,1784108821.9563775,0.18188396096229553
387,1784108822.064667,0.43406951427459717
388,1784108822.1724358,0.1878768801689148
389,1784108822.2791493,0.2541401982307434
390,1784108822.3861878,0.2758466601371765
391,1784108822.4908676,0.19221560657024384
392,1784108822.5945077,0.18175244331359863
393,1784108822.7015963,0.19798484444618225
394,1784108822.806905,0.14000701904296875
395,1784108822.9167974,0.14741699397563934
396,1784108823.0261374,0.331498920917511
397,1784108823.130988,0.2913985848426819
398,1784108823.2354894,0.3212909996509552
399,1784108823.3367038,0.29758790135383606
400,1784108823.4493,0.146881103515625
401,1784108823.55441,0.17909857630729675
402,1784108823.6608667,0.33642345666885376
403,1784108823.7696435,0.6414297819137573
404,1784108823.8755503,0.19416183233261108
405,1784108823.9813023,0.30450180172920227
406,1784108824.0883048,0.199733167886734
407,1784108824.1916685,0.1401720941066742
408,1784108824.2935836,0.24524137377738953
409,1784108824.4002197,0.40929877758026123
410,1784108824.508648,0.16290530562400818
411,1784108824.6169584,0.34451013803482056
412,1784108824.725809,0.17303916811943054
413,1784108824.8304348,0.20591677725315094
414,1784108824.939006,0.39194583892822266
415,1784108825.0433905,0.28080272674560547
416,1784108825.1485856,0.23437011241912842
417,1784108825.2545562,0.18626800179481506
418,1784108825.360543,0.2022094428539276
419,1784108825.46692,0.12973880767822266
420,1784108825.5735607,0.157051220536232
421,1784108825.6787794,0.23623335361480713
422,1784108825.7841778,0.32288235425949097
423,1784108825.8883379,0.11161258816719055
424,1784108825.990641,0.26877081394195557
425,1784108826.0970798,0.18355411291122437
426,1784108826.2061474,0.18551050126552582
427,1784108826.313118,0.14860086143016815
428,1784108826.4195795,0.12863300740718842
429,1784108826.5235834,0.2685677409172058
430,1784108826.6298497,0.3099202811717987
431,1784108826.7339437,0.19966399669647217
432,1784108826.8404763,0.27669262886047363
433,1784108826.9568586,0.1988546997308731
434,1784108827.0686455,0.11211440712213516
435,1784108827.173457,0.11393678933382034
436,1784108827.2781036,0.19729256629943848
437,1784108827.3823621,0.24529878795146942
438,1784108827.4883316,0.23649024963378906
439,1784108827.595113,0.10104095190763474
440,1784108827.699817,0.12471254914999008
441,1784108827.8054945,0.20644007623195648
442,1784108827.9108076,0.2637706398963928
443,1784108828.0163803,0.1518353670835495
444,1784108828.1229055,0.34319087862968445
445,1784108828.2284112,0.2564038634300232
446,1784108828.3332877,0.2272300124168396
447,1784108828.4499676,0.09013315290212631
448,1784108828.556833,0.14256691932678223
449,1784108828.6637237,0.1501498818397522
450,1784108828.771252,0.3013136088848114
451,1784108828.8794746,0.10575747489929199
452,1784108828.9834445,0.1682875156402588
453,1784108829.0857272,0.26027849316596985
454,1784108829.1914356,0.30857041478157043
455,1784108829.2958474,0.2473994940519333
456,1784108829.4011478,0.2620205283164978
457,1784108829.5085707,0.1886584460735321
458,1784108829.6157603,0.45455461740493774
459,1784108829.721741,0.1789720356464386
460,1784108829.827431,0.2523546814918518
461,1784108829.932853,0.19978173077106476
462,1784108830.0394602,0.09222177416086197
463,1784108830.1436822,0.3400363326072693
464,1784108830.2473729,0.41686147451400757
465,1784108830.3525639,0.13994726538658142
466,1784108830.4576473,0.1776692271232605
467,1784108830.5643637,0.08834317326545715
468,1784108830.6690924,0.12340349704027176
469,1784108830.7734237,0.1724953055381775
470,1784108830.8795214,0.39784055948257446
471,1784108830.9814749,0.3122876286506653
472,1784108831.0842986,0.28406423330307007
473,1784108831.1883059,0.22058793902397156
474,1784108831.2950358,0.13144215941429138
475,1784108831.4036345,0.2576291561126709
476,1784108831.509269,0.2039462924003601
477,1784108831.6125567,0.18894222378730774
478,1784108831.7198746,0.2619810700416565
479,1784108831.8245525,0.5377744436264038
480,1784108831.9290848,0.1602785587310791
481,1784108832.0346136,0.2078879177570343
482,1784108832.1447668,0.22033795714378357
483,1784108832.2493427,0.258876770734787
484,1784108832.3535116,0.1312372088432312
485,1784108832.461143,0.13397717475891113
486,1784108832.5671625,0.38687819242477417
487,1784108832.672052,0.340476930141449
488,1784108832.7762284,0.11585620045661926
489,1784108832.8852303,0.40897881984710693
490,1784108832.990813,0.1824532300233841
491,1784108833.0954452,0.21003207564353943
492,1784108833.2007926,0.20122502744197845
493,1784108833.3038154,0.2243708372116089
494,1784108833.4093196,0.10196216404438019
495,1784108833.5195677,0.43392765522003174
496,1784108833.6220243,0.2574337422847748
497,1784108833.7284467,0.23665007948875427
498,1784108833.8344016,0.14908872544765472
499,1784108833.941204,0.16669198870658875
500,1784108834.046922,0.23399345576763153
501,1784108834.1500893,0.3239649832248688
502,1784108834.2554748,0.10981074720621109
503,1784108834.3605542,0.252655565738678
504,1784108834.469421,0.14240720868110657
505,1784108834.5785563,0.16191375255584717
506,1784108834.6849833,0.2544490694999695
507,1784108834.7928872,0.20522333681583405
508,1784108834.9012551,0.23382282257080078
509,1784108835.0074232,0.0766967386007309
510,1784108835.1152956,0.15888582170009613
511,1784108835.220224,0.19776326417922974
512,1784108835.3237123,0.19639378786087036
513,1784108835.4290996,0.19072796404361725
514,1784108835.5344882,0.22907179594039917
515,1784108835.6416898,0.2134428173303604
516,1784108835.747308,0.32326972484588623
517,1784108835.8507905,0.40174639225006104
518,1784108835.9556427,0.19372567534446716
519,1784108836.0604703,0.1656617522239685
520,1784108836.1636665,0.20278409123420715
521,1784108836.2695372,0.33623284101486206
522,1784108836.3772855,0.2953824996948242
523,1784108836.482216,0.36384135484695435
524,1784108836.5879343,0.4551697075366974
525,1784108836.6931746,0.3011346459388733
526,1784108836.799184,0.14650103449821472
527,1784108836.9049828,0.2946856915950775
528,1784108837.0125837,0.1927187740802765
529,1784108837.1200852,0.07364290952682495
530,1784108837.225752,0.25374460220336914
531,1784108837.330584,0.18669652938842773
532,1784108837.4364154,0.3616795241832733
533,1784108837.5408216,0.17757253348827362
534,1784108837.646914,0.16269904375076294
535,1784108837.7516549,0.29755595326423645
536,1784108837.8583384,0.3550698757171631
537,1784108837.9667625,0.3215513229370117
538,1784108838.0741313,0.17817234992980957
539,1784108838.1800723,0.2477431297302246
540,1784108838.2874315,0.25260695815086365
541,1784108838.3946342,0.1163157969713211
542,1784108838.5036001,0.2931724488735199
543,1784108838.6077187,0.18441322445869446
544,1784108838.711929,0.14999878406524658
545,1784108838.8194268,0.1267736554145813
546,1784108838.927129,0.20341099798679352
547,1784108839.0349686,0.1267133504152298
548,1784108839.141447,0.07283123582601547
549,1784108839.2460349,0.3207642734050751
550,1784108839.352477,0.2777968943119049
551,1784108839.4594204,0.19065500795841217
552,1784108839.5662675,0.3749079406261444
553,1784108839.6710467,0.08730173110961914
554,1784108839.7805884,0.1654626429080963
555,1784108839.8894293,0.34930506348609924
556,1784108839.9981902,0.1467629373073578
557,1784108840.1018775,0.1025339663028717
558,1784108840.2071738,0.26729917526245117
559,1784108840.3116963,0.19191604852676392
560,1784108840.420309,0.13063430786132812
561,1784108840.5282938,0.14050091803073883
562,1784108840.6342847,0.32348114252090454
563,1784108840.7412553,0.1125870943069458
564,1784108840.8486147,0.16552108526229858
565,1784108840.9526505,0.12855759263038635
566,1784108841.0591836,0.1467544138431549
567,1784108841.1646013,0.08848696947097778
568,1784108841.2721498,0.18030418455600739
569,1784108841.3775582,0.22703909873962402
570,1784108841.4825127,0.0853976458311081
571,1784108841.5913293,0.1920912116765976
572,1784108841.6999824,0.2512751817703247
573,1784108841.8068693,0.1663031280040741
574,1784108841.9123175,0.12467819452285767
575,1784108842.0194366,0.2605108618736267
576,1784108842.1265726,0.18937192857265472
577,1784108842.234887,0.10632278025150299
578,1784108842.3432457,0.16742968559265137
579,1784108842.4518623,0.19861769676208496
580,1784108842.5600538,0.26182305812835693
581,1784108842.665023,0.1321214735507965
582,1784108842.772877,0.23133370280265808
583,1784108842.8791537,0.23510140180587769
584,1784108842.9839377,0.10989487916231155
585,1784108843.0902352,0.06594744324684143
586,1784108843.1986732,0.0827258825302124
587,1784108843.3034632,0.19407227635383606
588,1784108843.4104576,0.13040722906589508
589,1784108843.519487,0.12191608548164368
590,1784108843.625001,0.10598397254943848
591,1784108843.728937,0.14540868997573853
592,1784108843.8333428,0.12322620302438736
593,1784108843.9389255,0.24730557203292847
594,1784108844.047501,0.21163798868656158
595,1784108844.155258,0.08593317121267319
596,1784108844.260856,0.1978623867034912
597,1784108844.3682675,0.16480281949043274
598,1784108844.4742243,0.06130107492208481
599,1784108844.5803185,0.3387404680252075
600,1784108844.6840909,0.24335254728794098
601,1784108844.7898862,0.10201594233512878
602,1784108844.8968601,0.3899896442890167
603,1784108845.008288,0.32268351316452026
604,1784108845.1146924,0.14432041347026825
605,1784108845.221843,0.46821925044059753
606,1784108845.326755,0.12697798013687134
607,1784108845.4308305,0.33331307768821716
608,1784108845.5357754,0.08234067261219025
609,1784108845.6405754,0.4588403105735779
610,1784108845.746894,0.12907607853412628
611,1784108845.854072,0.2593863308429718
612,1784108845.9612768,0.12822777032852173
613,1784108846.0677862,0.163194477558136
614,1784108846.173303,0.15443302690982819
615,1784108846.2778125,0.04986012727022171
616,1784108846.3815491,0.2672610580921173
617,1784108846.4891975,0.1517709642648697
618,1784108846.599538,0.14919431507587433
619,1784108846.708425,0.16762152314186096
620,1784108846.815882,0.16199588775634766
621,1784108846.9242446,0.08818928152322769
622,1784108847.030225,0.16956959664821625
623,1784108847.1356416,0.24227669835090637
624,1784108847.2388682,0.11602915823459625
625,1784108847.344887,0.3033648729324341
626,1784108847.4554355,0.11706602573394775
627,1784108847.5623503,0.16227644681930542
628,1784108847.6693437,0.10154902935028076
629,1784108847.7743587,0.19454343616962433
630,1784108847.8801956,0.1674850583076477
631,1784108847.987041,0.1725950539112091
632,1784108848.0913696,0.22133785486221313
633,1784108848.1976151,0.17251157760620117
634,1784108848.3081942,0.21409189701080322
635,1784108848.4148965,0.16851922869682312
636,1784108848.525319,0.5046229958534241
637,1784108848.6289935,0.16088032722473145
638,1784108848.7334402,0.25607243180274963
639,1784108848.840991,0.20338942110538483
640,1784108848.944904,0.1909693479537964
641,1784108849.0503068,0.1819038838148117
642,1784108849.1592915,0.11128050088882446
643,1784108849.2648625,0.2631402611732483
644,1784108849.369216,0.29547932744026184
645,1784108849.4755006,0.09819699823856354
646,1784108849.584286,0.115427166223526
647,1784108849.6882675,0.29912620782852173
648,1784108849.792755,0.21957528591156006
649,1784108849.9052696,0.16211539506912231
650,1784108850.015238,0.11391831934452057
651,1784108850.1212664,0.15899410843849182
652,1784108850.2335775,0.2051408439874649
653,1784108850.3394287,0.1799653023481369
654,1784108850.4468253,0.13044968247413635
655,1784108850.5517123,0.35806459188461304
656,1784108850.6555266,0.20459352433681488
657,1784108850.761369,0.14126402139663696
658,1784108850.8678305,0.13287174701690674
659,1784108850.9771361,0.08196114748716354
660,1784108851.085925,0.29440706968307495
661,1784108851.190913,0.19958773255348206
662,1784108851.2994676,0.04283272475004196
663,1784108851.4036438,0.42357516288757324
664,1784108851.5116105,0.16340385377407074
665,1784108851.617687,0.2687942683696747
666,1784108851.7234075,0.38500893115997314
667,1784108851.8314204,0.18024854362010956
668,1784108851.9384108,0.09465719759464264
669,1784108852.04556,0.187978595495224
670,1784108852.151937,0.19366173446178436
671,1784108852.2584395,0.12827913463115692
672,1784108852.3655796,0.09933657944202423
673,1784108852.47356,0.10689442604780197
674,1784108852.5805402,0.31437918543815613
675,1784108852.692375,0.12826532125473022
676,1784108852.7992084,0.20574945211410522
677,1784108852.9047067,0.15695753693580627
678,1784108853.010764,0.1427227407693863
679,1784108853.1155293,0.38468021154403687
680,1784108853.220126,0.15538746118545532
681,1784108853.328792,0.07019278407096863
682,1784108853.4375472,0.18688549101352692
683,1784108853.5449142,0.46094396710395813
684,1784108853.6521175,0.1014491617679596
685,1784108853.7566025,0.35106605291366577
686,1784108853.8627849,0.15469437837600708
687,1784108853.9664745,0.14901047945022583
688,1784108854.0721705,0.3922768235206604
689,1784108854.1790519,0.26528018712997437
690,1784108854.2878792,0.07674261927604675
691,1784108854.395612,0.20639938116073608
692,1784108854.5018358,0.24927200376987457
693,1784108854.6079285,0.3603764772415161
694,1784108854.715461,0.29024434089660645
695,1784108854.8213522,0.07726970314979553
696,1784108854.9263437,0.1786276400089264
697,1784108855.0328865,0.1740882396697998
698,1784108855.1412811,0.11869389563798904
699,1784108855.2484572,0.22168198227882385
700,1784108855.3537197,0.1955779641866684
701,1784108855.459047,0.19238680601119995
702,1784108855.5635376,0.4400826394557953
703,1784108855.6688778,0.46672558784484863
704,1784108855.775384,0.24237529933452606
705,1784108855.8857908,0.18046437203884125
706,1784108855.9930174,0.10415127873420715
707,1784108856.1003022,0.09969514608383179
708,1784108856.2073305,0.2752523422241211
