step,wall_time,value
487,1784108832.6720989,0.0
488,1784108832.776276,0.0
489,1784108832.885279,0.0
490,1784108832.9908712,0.0
491,1784108833.0954971,0.0
492,1784108833.2008376,0.0
493,1784108833.3038795,0.0
494,1784108833.4093668,0.0
495,1784108833.5196176,0.0
496,1784108833.6220837,0.0
497,1784108833.7285047,0.0
498,1784108833.8344724,0.0
499,1784108833.9412518,0.0
500,1784108834.0469797,0.0
501,1784108834.1501453,0.0
502,1784108834.2555327,0.0
503,1784108834.360594,0.0
504,1784108834.4694808,0.0
505,1784108834.578604,0.0
506,1784108834.6850338,0.0
507,1784108834.7929578,0.0
508,1784108834.9013038,0.0
509,1784108835.0074701,0.0
510,1784108835.115367,0.0
511,1784108835.220263,0.0
512,1784108835.3237727,0.0
513,1784108835.4291728,0.0
514,1784108835.534535,0.0
515,1784108835.6417556,0.0
516,1784108835.7473667,0.0
517,1784108835.8508372,0.0
518,1784108835.9556909,0.0
519,1784108836.06052,0.0
520,1784108836.1637137,0.0
521,1784108836.2695932,0.0
522,1784108836.377348,0.0
523,1784108836.4822662,0.0
524,1784108836.587981,0.0
525,1784108836.693235,0.0
526,1784108836.7992315,0.0
527,1784108836.9050226,0.0
528,1784108837.0126448,0.0
529,1784108837.120133,0.0
530,1784108837.2258024,0.0
531,1784108837.3306623,0.0
532,1784108837.436464,0.0
533,1784108837.5408683,0.0
534,1784108837.646976,0.0
535,1784108837.751695,0.0
536,1784108837.858394,0.0
537,1784108837.9668334,0.0
538,1784108838.074193,0.0
539,1784108838.1801326,0.0
540,1784108838.28752,0.0
541,1784108838.394684,0.0
542,1784108838.5036476,0.0
543,1784108838.6077864,0.0
544,1784108838.711976,0.0
545,1784108838.8194745,0.0
546,1784108838.9271963,0.0
547,1784108839.0350163,0.0
548,1784108839.1415021,0.0
549,1784108839.2460938,0.0
550,1784108839.3525229,0.0
551,1784108839.459461,0.0
552,1784108839.5663257,0.0
553,1784108839.6710951,0.0
554,1784108839.7806382,0.0
555,1784108839.8894918,0.0
556,1784108839.9982357,0.0
557,1784108840.1019228,0.0
558,1784108840.2072277,0.0
559,1784108840.3117542,0.0
560,1784108840.4203577,0.0
561,1784108840.528365,0.0
562,1784108840.6343331,0.0
563,1784108840.7413285,0.0
564,1784108840.8486838,0.0
565,1784108840.9526973,0.0
566,1784108841.0592518,0.0
567,1784108841.1646495,0.0
568,1784108841.2721958,0.0
569,1784108841.377604,0.0
570,1784108841.4825704,0.0
571,1784108841.5913796,0.0
572,1784108841.7000296,0.0
573,1784108841.8069248,0.0
574,1784108841.9123647,0.0
575,1784108842.0195076,0.0
576,1784108842.1266336,0.0
577,1784108842.2349355,0.0
