step,wall_time,value
898,1784108884.4295275,1.0
899,1784108884.5338604,0.96875
900,1784108884.6393397,0.96875
901,1784108884.7423015,0.96875
902,1784108884.8479521,1.0
903,1784108884.9552598,0.9375
904,1784108885.062454,0.875
905,1784108885.1637082,0.96875
906,1784108885.2660732,0.96875
907,1784108885.3691306,1.0
908,1784108885.4742901,0.96875
909,1784108885.5788496,0.96875
910,1784108885.6824949,1.0
911,1784108885.790403,1.0
912,1784108885.8979397,0.875
913,1784108886.002554,0.90625
914,1784108886.1119144,1.0
915,1784108886.2163522,0.9375
916,1784108886.324172,1.0
917,1784108886.4275339,0.9375
918,1784108886.5331218,0.9375
919,1784108886.6372957,0.96875
920,1784108886.7427213,0.90625
921,1784108886.847098,1.0
922,1784108886.9543808,0.90625
923,1784108887.0621886,0.90625
924,1784108887.1716053,0.96875
925,1784108887.2756953,0.9375
926,1784108887.3807652,0.96875
927,1784108887.4896107,0.96875
928,1784108887.5945642,1.0
929,1784108887.7001672,0.875
930,1784108887.804645,0.9375
931,1784108887.9081109,0.9375
932,1784108888.016151,0.96875
933,1784108888.1174061,0.90625
934,1784108888.221692,0.96875
935,1784108888.330399,0.84375
936,1784108888.436033,1.0
937,1784108888.5405612,0.9375
938,1784108888.6420872,0.875
939,1784108888.7452593,1.0
940,1784108888.8504717,0.96875
941,1784108888.955855,0.9375
942,1784108889.0620801,0.9375
943,1784108889.1661646,1.0
944,1784108889.272076,1.0
945,1784108889.3742144,0.9375
946,1784108889.4766684,0.96875
947,1784108889.5811594,0.9375
948,1784108889.6857593,0.9375
949,1784108889.7889087,1.0
950,1784108889.8913503,1.0
951,1784108889.9951503,0.9375
952,1784108890.1004941,0.90625
953,1784108890.2016428,0.9375
954,1784108890.3021605,0.9375
955,1784108890.405388,0.96875
956,1784108890.5108037,0.875
957,1784108890.6158185,1.0
958,1784108890.7167668,0.96875
959,1784108890.8214574,0.96875
960,1784108890.9367976,0.96875
961,1784108891.0399053,0.96875
962,1784108891.1423025,0.9375
963,1784108891.248711,0.96875
964,1784108891.357146,1.0
965,1784108891.4645364,0.96875
966,1784108891.5688148,0.96875
967,1784108891.671526,0.9375
968,1784108891.7759461,0.90625
969,1784108891.8779316,0.96875
970,1784108891.9788375,0.84375
971,1784108892.082784,0.96875
972,1784108892.1916277,0.96875
973,1784108892.2943385,0.9375
974,1784108892.3948588,0.90625
975,1784108892.500545,0.84375
976,1784108892.6031172,0.90625
977,1784108892.704758,1.0
978,1784108892.80553,0.96875
979,1784108892.9097993,0.90625
980,1784108893.014883,0.96875
981,1784108893.1173344,0.96875
982,1784108893.2195296,0.90625
983,1784108893.3224213,1.0
984,1784108893.423457,0.96875
985,1784108893.5272405,0.9375
986,1784108893.6267893,0.96875
987,1784108893.7430239,0.96875
988,1784108893.848299,0.96875
989,1784108893.9533703,0.875
990,1784108894.0559313,0.96875
991,1784108894.1603143,0.96875
992,1784108894.263475,1.0
993,1784108894.3642037,0.96875
994,1784108894.468108,0.9375
995,1784108894.5738468,0.9375
996,1784108894.6828284,0.9375
997,1784108894.7861073,0.90625
998,1784108894.8892283,0.8125
999,1784108894.9933445,0.90625
1000,1784108895.0961952,0.96875
1001,1784108895.1974702,1.0
1002,1784108895.2970123,0.90625
1003,1784108895.3999887,0.9375
1004,1784108895.507303,0.96875
1005,1784108895.6103008,0.9375
1006,1784108895.7143464,0.90625
1007,1784108895.8190138,0.96875
1008,1784108895.9210706,0.9375
1009,1784108896.0228865,0.9375
1010,1784108896.1246865,1.0
1011,1784108896.2286339,0.96875
1012,1784108896.3348994,1.0
1013,1784108896.4391146,1.0
1014,1784108896.5446756,0.9375
1015,1784108896.6487534,0.90625
1016,1784108896.7516258,0.96875
1017,1784108896.8530426,0.96875
1018,1784108896.9560075,1.0
1019,1784108897.0588362,1.0
1020,1784108897.164053,0.9375
1021,1784108897.2685049,0.96875
1022,1784108897.371185,0.9375
1023,1784108897.4769983,1.0
1024,1784108897.5827892,1.0
1025,1784108897.6829884,1.0
1026,1784108897.7852912,0.96875
1027,1784108897.8887746,0.96875
1028,1784108897.9955819,1.0
1029,1784108898.0987484,0.9375
1030,1784108898.2011113,0.9375
1031,1784108898.3058658,0.96875
1032,1784108898.4111416,0.875
1033,1784108898.5147648,1.0
1034,1784108898.617777,0.96875
1035,1784108898.7207716,1.0
1036,1784108898.8252077,0.96875
1037,1784108898.9308417,1.0
1038,1784108899.0345256,0.9375
1039,1784108899.1394958,1.0
1040,1784108899.2453063,0.84375
1041,1784108899.3464794,0.96875
1042,1784108899.4476795,0.875
1043,1784108899.5505447,0.96875
1044,1784108899.6552494,0.9375
1045,1784108899.7577133,0.9375
1046,1784108899.861939,0.96875
1047,1784108899.9665473,0.96875
1048,1784108900.0693667,0.90625
1049,1784108900.1717944,0.96875
1050,1784108900.2730834,0.96875
1051,1784108900.3769028,0.96875
1052,1784108900.4816425,0.90625
1053,1784108900.5863752,0.875
1054,1784108900.6895766,0.9375
1055,1784108900.7977073,0.9375
1056,1784108900.9002488,1.0
1057,1784108901.0027144,0.90625
1058,1784108901.1033719,0.9375
1059,1784108901.2051203,1.0
1060,1784108901.3112242,0.96875
1061,1784108901.4139109,0.90625
1062,1784108901.5165696,0.84375
1063,1784108901.624102,1.0
1064,1784108901.7269013,1.0
1065,1784108901.8288891,0.8125
1066,1784108901.9315405,0.9375
1067,1784108902.0385618,1.0
1068,1784108902.1451652,1.0
1069,1784108902.2502139,0.96875
1070,1784108902.3560731,1.0
1071,1784108902.461973,0.96875
1072,1784108902.5655386,0.9375
1073,1784108902.6688163,0.96875
1074,1784108902.770517,0.875
1075,1784108902.8752372,0.875
1076,1784108902.9795501,0.9375
1077,1784108903.0843291,0.9375
1078,1784108903.1889844,0.9375
1079,1784108903.2930632,0.9375
1080,1784108903.394916,1.0
1081,1784108903.4947865,0.96875
1082,1784108903.59707,0.96875
1083,1784108903.7035754,0.96875
1084,1784108903.8093019,0.9375
1085,1784108903.914235,0.96875
1086,1784108904.0180168,0.90625
1087,1784108904.1218197,0.96875
1088,1784108904.2223449,1.0
1089,1784108904.3229396,0.90625
1090,1784108904.4215305,0.9375
1091,1784108904.5266721,0.96875
1092,1784108904.632646,0.90625
1093,1784108904.7350786,0.875
1094,1784108904.8379135,0.96875
1095,1784108904.9441786,0.9375
1096,1784108905.0474055,0.90625
1097,1784108905.1510773,0.90625
1098,1784108905.253446,0.96875
1099,1784108905.3556821,0.96875
1100,1784108905.4624772,0.90625
1101,1784108905.5684755,0.9375
1102,1784108905.6727037,0.96875
1103,1784108905.7800403,0.96875
1104,1784108905.8837876,0.9375
1105,1784108905.9856253,0.90625
1106,1784108906.0887234,0.90625
1107,1784108906.193104,0.9375
1108,1784108906.298176,0.90625
1109,1784108906.4027607,0.9375
1110,1784108906.5091984,0.9375
1111,1784108906.6139634,0.9375
1112,1784108906.7185307,0.90625
1113,1784108906.821514,0.9375
1114,1784108906.927597,0.9375
1115,1784108907.0309494,0.96875
1116,1784108907.1375508,0.90625
1117,1784108907.2411919,0.9375
1118,1784108907.3442597,0.9375
1119,1784108907.4488645,0.96875
1120,1784108907.5519252,0.96875
1121,1784108907.6555645,0.96875
1122,1784108907.7592683,0.96875
1123,1784108907.8631308,0.9375
1124,1784108907.969519,1.0
1125,1784108908.0739896,0.9375
1126,1784108908.1773756,0.96875
1127,1784108908.283219,1.0
1128,1784108908.386213,0.9375
1129,1784108908.4906769,1.0
1130,1784108908.5932026,0.96875
1131,1784108908.6978993,0.96875
1132,1784108908.8055072,0.96875
1133,1784108908.9094682,0.90625
1134,1784108909.0139084,0.9375
1135,1784108909.1199021,0.90625
1136,1784108909.2255332,0.9375
1137,1784108909.3280733,0.9375
1138,1784108909.4313555,1.0
1139,1784108909.5357845,0.96875
1140,1784108909.6498194,0.9375
1141,1784108909.755705,1.0
1142,1784108909.8591735,0.90625
1143,1784108909.9650967,0.96875
1144,1784108910.0684636,0.96875
1145,1784108910.1710663,1.0
1146,1784108910.2729056,0.96875
1147,1784108910.3756974,0.90625
1148,1784108910.482361,1.0
1149,1784108910.5871954,0.96875
1150,1784108910.6905751,0.90625
1151,1784108910.7963471,0.9375
1152,1784108910.897819,0.90625
1153,1784108910.9988446,0.84375
1154,1784108911.1016936,0.96875
1155,1784108911.2054617,0.9375
1156,1784108911.310885,0.9375
1157,1784108911.4142823,0.90625
1158,1784108911.5186117,0.9375
1159,1784108911.6224897,0.9375
1160,1784108911.7269754,1.0
1161,1784108911.8328667,0.96875
1162,1784108911.9362597,0.96875
1163,1784108912.0442586,0.90625
1164,1784108912.152505,0.9375
1165,1784108912.256175,0.9375
1166,1784108912.359343,0.96875
1167,1784108912.463201,0.96875
1168,1784108912.5672736,1.0
1169,1784108912.6698124,0.875
1170,1784108912.7729425,0.96875
1171,1784108912.8778238,0.96875
1172,1784108912.9864993,0.9375
1173,1784108913.092142,1.0
1174,1784108913.194484,0.875
1175,1784108913.3010476,0.96875
1176,1784108913.4014204,0.96875
1177,1784108913.50361,0.96875
1178,1784108913.6036587,0.96875
1179,1784108913.7096941,0.9375
1180,1784108913.8201134,0.875
1181,1784108913.9252412,0.96875
1182,1784108914.0299366,0.96875
1183,1784108914.133592,1.0
1184,1784108914.2380145,0.96875
1185,1784108914.3399012,0.96875
1186,1784108914.4403808,0.96875
1187,1784108914.5438302,0.90625
1188,1784108914.6492598,1.0
1189,1784108914.7555132,0.96875
1190,1784108914.8617163,0.9375
1191,1784108914.9680827,0.9375
1192,1784108915.0719433,1.0
1193,1784108915.180361,1.0
1194,1784108915.28446,0.9375
1195,1784108915.386559,1.0
1196,1784108915.492099,0.9375
1197,1784108915.594864,1.0
1198,1784108915.698145,0.9375
1199,1784108915.8044627,1.0
1200,1784108915.9103105,0.96875
1201,1784108916.0160735,0.9375
1202,1784108916.1148171,0.9375
1203,1784108916.2170494,0.90625
1204,1784108916.3220296,0.96875
1205,1784108916.4243567,0.90625
1206,1784108916.5265183,0.96875
1207,1784108916.631862,0.9375
1208,1784108916.7344236,0.96875
1209,1784108916.835638,0.90625
1210,1784108916.9412415,0.90625
1211,1784108917.0430856,0.9375
1212,1784108917.1461668,0.96875
1213,1784108917.2503464,0.96875
1214,1784108917.3538191,0.90625
1215,1784108917.4605143,1.0
1216,1784108917.5651758,1.0
1217,1784108917.667634,0.9375
1218,1784108917.7714157,1.0
1219,1784108917.874943,0.96875
1220,1784108917.9804344,1.0
1221,1784108918.0844622,0.96875
1222,1784108918.187659,1.0
1223,1784108918.2922244,1.0
1224,1784108918.3946698,0.96875
1225,1784108918.5056233,0.90625
1226,1784108918.612909,0.90625
1227,1784108918.7178051,1.0
1228,1784108918.8232925,1.0
1229,1784108918.9335759,0.90625
1230,1784108919.037252,0.9375
1231,1784108919.1408567,0.96875
1232,1784108919.2456539,0.96875
1233,1784108919.351867,1.0
1234,1784108919.4526997,0.96875
1235,1784108919.5554779,0.96875
1236,1784108919.663375,0.875
1237,1784108919.7706194,0.96875
1238,1784108919.874135,0.96875
1239,1784108919.9792533,0.875
1240,1784108920.0834014,0.875
1241,1784108920.1867855,0.9375
1242,1784108920.2907143,0.84375
1243,1784108920.3950343,0.9375
1244,1784108920.5026302,0.90625
1245,1784108920.6073384,0.96875
1246,1784108920.7125368,0.9375
1247,1784108920.8196712,0.96875
1248,1784108920.9235399,0.9375
1249,1784108921.026795,0.96875
1250,1784108921.1303551,1.0
1251,1784108921.2359695,0.9375
1252,1784108921.340675,0.875
1253,1784108921.4445496,1.0
1254,1784108921.5465205,0.96875
1255,1784108921.652837,0.96875
1256,1784108921.7623186,0.96875
1257,1784108921.8651795,1.0
1258,1784108921.969405,0.9375
1259,1784108922.0763628,0.90625
1260,1784108922.184242,0.9375
1261,1784108922.290506,0.96875
1262,1784108922.3954086,0.84375
1263,1784108922.5014577,1.0
1264,1784108922.605878,1.0
1265,1784108922.7111464,0.96875
1266,1784108922.8159053,0.875
1267,1784108922.9228435,0.9375
1268,1784108923.0272932,1.0
1269,1784108923.132998,0.875
1270,1784108923.2367685,0.84375
1271,1784108923.3405955,0.96875
1272,1784108923.4429765,1.0
1273,1784108923.5453346,0.9375
1274,1784108923.6464717,0.96875
1275,1784108923.7507052,0.84375
1276,1784108923.8593588,0.90625
1277,1784108923.9644718,0.96875
1278,1784108924.0683994,0.9375
1279,1784108924.1775532,1.0
1280,1784108924.2807286,0.96875
1281,1784108924.3852122,0.90625
1282,1784108924.4862776,0.90625
1283,1784108924.589615,0.9375
1284,1784108924.6953514,0.96875
1285,1784108924.8033106,0.96875
1286,1784108924.9113238,1.0
1287,1784108925.015023,0.96875
1288,1784108925.1201794,0.96875
1289,1784108925.2219834,0.90625
1290,1784108925.3291388,0.9375
1291,1784108925.432236,0.96875
1292,1784108925.5378478,1.0
1293,1784108925.642381,0.875
1294,1784108925.7479498,0.90625
1295,1784108925.8524604,1.0
1296,1784108925.9543355,0.96875
1297,1784108926.0576556,0.9375
1298,1784108926.1603186,0.96875
1299,1784108926.265743,0.96875
1300,1784108926.3741045,0.9375
1301,1784108926.4797149,1.0
1302,1784108926.5848014,0.90625
1303,1784108926.6939857,1.0
1304,1784108926.7964869,1.0
1305,1784108926.9019835,0.9375
1306,1784108927.0051358,0.96875
1307,1784108927.1106603,0.9375
1308,1784108927.216472,0.9375
1309,1784108927.3217006,0.96875
1310,1784108927.4278216,0.9375
1311,1784108927.5362737,0.9375
1312,1784108927.641044,0.9375
1313,1784108927.746463,0.96875
1314,1784108927.852215,0.9375
1315,1784108927.9580257,0.875
1316,1784108928.062409,0.90625
1317,1784108928.1666446,0.96875
1318,1784108928.2723372,0.875
1319,1784108928.3784232,0.96875
1320,1784108928.4845817,0.96875
1321,1784108928.5914726,0.9375
1322,1784108928.6960943,1.0
1323,1784108928.802117,0.96875
1324,1784108928.9110768,1.0
1325,1784108929.0181847,0.875
1326,1784108929.1232777,0.9375
1327,1784108929.2293239,0.875
1328,1784108929.3325243,0.875
1329,1784108929.4356878,0.96875
1330,1784108929.54358,0.90625
1331,1784108929.647341,0.96875
1332,1784108929.7520764,0.9375
1333,1784108929.8565068,0.9375
1334,1784108929.9604125,0.90625
1335,1784108930.0651224,0.875
1336,1784108930.1748283,0.90625
1337,1784108930.2754855,0.96875
1338,1784108930.378006,0.9375
1339,1784108930.4821022,0.96875
1340,1784108930.5883265,0.96875
1341,1784108930.692301,1.0
1342,1784108930.7969658,0.96875
1343,1784108930.903042,0.9375
1344,1784108931.010123,1.0
1345,1784108931.1115043,1.0
1346,1784108931.2162108,1.0
1347,1784108931.3214724,0.875
1348,1784108931.4299166,0.875
1349,1784108931.5331593,0.96875
1350,1784108931.6349485,0.96875
1351,1784108931.741068,0.9375
1352,1784108931.8452525,0.96875
1353,1784108931.9511266,0.9375
1354,1784108932.0580091,0.9375
1355,1784108932.1641498,0.875
1356,1784108932.271119,1.0
1357,1784108932.3765683,0.96875
1358,1784108932.4826868,0.96875
1359,1784108932.612649,0.96875
1360,1784108932.7197847,0.9375
1361,1784108932.8244932,0.96875
1362,1784108932.9301991,0.96875
1363,1784108933.0371144,0.96875
1364,1784108933.1425428,0.9375
1365,1784108933.2477024,1.0
1366,1784108933.3529358,0.9375
1367,1784108933.4564116,0.9375
1368,1784108933.5608735,1.0
1369,1784108933.6628091,0.875
1370,1784108933.7654982,0.96875
1371,1784108933.888944,0.9375
1372,1784108933.9968038,1.0
1373,1784108934.1066895,0.90625
1374,1784108934.2104769,0.96875
1375,1784108934.3148553,1.0
1376,1784108934.4189694,0.96875
1377,1784108934.5215657,0.875
1378,1784108934.6256382,0.875
1379,1784108934.7304158,0.875
1380,1784108934.8357024,0.96875
1381,1784108934.9443998,0.9375
1382,1784108935.0477505,0.9375
1383,1784108935.1528523,0.96875
1384,1784108935.2570162,0.96875
1385,1784108935.3623672,0.90625
1386,1784108935.463899,0.96875
1387,1784108935.5671985,0.90625
1388,1784108935.6726363,0.9375
1389,1784108935.7786038,0.96875
1390,1784108935.8821132,0.96875
1391,1784108935.9882953,0.96875
1392,1784108936.0941312,1.0
1393,1784108936.198268,0.9375
1394,1784108936.298348,1.0
1395,1784108936.399475,1.0
1396,1784108936.504367,0.90625
1397,1784108936.6067796,0.90625
1398,1784108936.7093203,0.96875
1399,1784108936.8136563,1.0
1400,1784108936.9196742,0.90625
1401,1784108937.0235875,0.875
1402,1784108937.1349857,0.96875
1403,1784108937.2390115,1.0
1404,1784108937.345178,0.9375
1405,1784108937.450394,0.9375
1406,1784108937.557526,0.90625
1407,1784108937.6624076,0.9375
1408,1784108937.7651358,0.84375
1409,1784108937.8726861,0.96875
1410,1784108937.9760065,1.0
1411,1784108938.0795276,0.96875
1412,1784108938.1837986,0.9375
1413,1784108938.2899609,0.96875
1414,1784108938.3928647,0.90625
1415,1784108938.499274,1.0
1416,1784108938.6057901,0.875
1417,1784108938.7129834,0.9375
1418,1784108938.8157024,0.9375
1419,1784108938.9250915,0.9375
1420,1784108939.0309412,0.9375
1421,1784108939.1327794,0.90625
1422,1784108939.2357216,0.96875
1423,1784108939.3401692,0.96875
1424,1784108939.4431984,0.96875
1425,1784108939.5459409,0.96875
1426,1784108939.6467679,0.9375
1427,1784108939.7517533,0.96875
1428,1784108939.8588002,1.0
1429,1784108939.9634225,0.9375
1430,1784108940.0665846,0.9375
1431,1784108940.1764636,0.9375
1432,1784108940.280809,0.875
1433,1784108940.384283,1.0
1434,1784108940.4854672,0.9375
1435,1784108940.588713,0.90625
1436,1784108940.6974523,0.875
1437,1784108940.807471,1.0
1438,1784108940.9141827,0.96875
1439,1784108941.0262623,0.9375
1440,1784108941.1365378,1.0
1441,1784108941.2382455,0.875
1442,1784108941.3375177,0.9375
1443,1784108941.4408534,0.96875
1444,1784108941.5484626,0.9375
1445,1784108941.6522834,0.9375
1446,1784108941.755156,1.0
1447,1784108941.860638,0.96875
1448,1784108941.9645877,0.90625
1449,1784108942.0700948,0.9375
1450,1784108942.1768882,0.9375
1451,1784108942.2836843,0.9375
1452,1784108942.387715,0.9375
1453,1784108942.4919178,0.9375
1454,1784108942.5960865,0.9375
1455,1784108942.703764,0.9375
1456,1784108942.8057988,0.90625
1457,1784108942.907927,0.96875
1458,1784108943.0101655,0.9375
1459,1784108943.1134202,0.96875
1460,1784108943.220083,0.9375
1461,1784108943.3243077,0.96875
1462,1784108943.4248345,0.90625
1463,1784108943.5316546,0.96875
1464,1784108943.6326237,0.84375
1465,1784108943.736117,1.0
1466,1784108943.8398988,0.96875
1467,1784108943.9442523,0.9375
1468,1784108944.0487804,0.90625
1469,1784108944.153283,1.0
1470,1784108944.253724,0.9375
1471,1784108944.3604643,0.9375
1472,1784108944.4610457,0.96875
1473,1784108944.565554,0.90625
1474,1784108944.6675174,0.96875
1475,1784108944.771852,0.84375
1476,1784108944.8767052,0.9375
1477,1784108944.9857447,0.96875
1478,1784108945.0925655,0.96875
1479,1784108945.1997085,0.9375
1480,1784108945.3071027,1.0
1481,1784108945.4109678,0.9375
1482,1784108945.5098982,0.96875
1483,1784108945.6135664,0.96875
1484,1784108945.7184396,1.0
1485,1784108945.8249886,0.96875
1486,1784108945.928997,0.90625
1487,1784108946.0368776,0.9375
1488,1784108946.143855,0.9375
1489,1784108946.2483003,0.9375
1490,1784108946.3551996,0.875
1491,1784108946.4612017,1.0
1492,1784108946.5657034,0.96875
1493,1784108946.6695077,0.875
1494,1784108946.7760353,1.0
1495,1784108946.8837988,0.875
1496,1784108946.987691,0.96875
1497,1784108947.0916722,0.96875
1498,1784108947.195685,0.9375
1499,1784108947.2995002,0.9375
1500,1784108947.4037695,0.9375
1501,1784108947.5072868,0.96875
1502,1784108947.60981,0.96875
1503,1784108947.716741,1.0
1504,1784108947.8198247,0.90625
1505,1784108947.9258487,1.0
1506,1784108948.027953,0.90625
1507,1784108948.129618,0.90625
1508,1784108948.2338805,0.9375
1509,1784108948.3369315,0.9375
1510,1784108948.4402754,0.96875
1511,1784108948.5435846,0.9375
1512,1784108948.645195,0.9375
1513,1784108948.7475646,0.9375
1514,1784108948.8507915,0.96875
1515,1784108948.9541235,0.90625
1516,1784108949.0606143,0.9375
1517,1784108949.1649203,0.96875
1518,1784108949.2675438,0.84375
1519,1784108949.3717926,0.96875
1520,1784108949.4736266,0.90625
1521,1784108949.5755627,0.96875
1522,1784108949.675921,0.96875
1523,1784108949.7789068,0.96875
1524,1784108949.8838124,1.0
1525,1784108949.9890018,1.0
1526,1784108950.0914192,0.90625
1527,1784108950.19498,1.0
1528,1784108950.2962022,1.0
1529,1784108950.397893,0.9375
1530,1784108950.497451,1.0
1531,1784108950.6027,1.0
1532,1784108950.7086713,0.96875
1533,1784108950.8114994,1.0
1534,1784108950.9145055,1.0
1535,1784108951.0193944,1.0
1536,1784108951.121572,1.0
1537,1784108951.223335,0.96875
1538,1784108951.3257039,0.9375
1539,1784108951.4307754,1.0
1540,1784108951.535256,0.8125
1541,1784108951.6380022,1.0
1542,1784108951.7440217,0.9375
1543,1784108951.850482,0.90625
1544,1784108951.9536252,0.90625
1545,1784108952.0569224,1.0
1546,1784108952.1587217,0.9375
1547,1784108952.2607074,1.0
1548,1784108952.3673747,0.96875
1549,1784108952.4708889,0.96875
1550,1784108952.5744414,0.96875
1551,1784108952.6779659,0.96875
1552,1784108952.7803087,1.0
1553,1784108952.883102,0.90625
1554,1784108952.9858108,1.0
1555,1784108953.0889177,0.84375
1556,1784108953.194656,0.90625
1557,1784108953.2998347,0.96875
1558,1784108953.4022582,0.90625
1559,1784108953.5057003,0.90625
1560,1784108953.6060889,1.0
1561,1784108953.7075126,0.90625
1562,1784108953.807117,0.96875
1563,1784108953.9169767,0.9375
1564,1784108954.022681,0.96875
1565,1784108954.126845,0.9375
1566,1784108954.23147,1.0
1567,1784108954.3351808,0.96875
1568,1784108954.4392083,0.9375
1569,1784108954.5418768,1.0
1570,1784108954.6420865,1.0
1571,1784108954.7464502,0.96875
1572,1784108954.8514097,0.9375
1573,1784108954.954895,0.96875
1574,1784108955.0588078,0.9375
1575,1784108955.1666408,0.9375
1576,1784108955.2699597,0.96875
1577,1784108955.3760252,1.0
1578,1784108955.480227,0.9375
1579,1784108955.5852017,0.96875
1580,1784108955.6912096,0.90625
1581,1784108955.7946868,0.9375
1582,1784108955.8986278,0.96875
1583,1784108956.0018916,0.96875
1584,1784108956.1040502,1.0
1585,1784108956.2072747,1.0
1586,1784108956.3090293,1.0
1587,1784108956.4140193,0.9375
1588,1784108956.5189855,0.96875
1589,1784108956.6215818,1.0
1590,1784108956.7289577,0.9375
1591,1784108956.8349295,0.96875
1592,1784108956.9382942,0.9375
1593,1784108957.043424,0.96875
1594,1784108957.1464913,0.9375
1595,1784108957.249903,0.96875
1596,1784108957.355184,0.90625
1597,1784108957.4574807,0.90625
1598,1784108957.559986,1.0
1599,1784108957.6640112,0.96875
1600,1784108957.7668214,1.0
1601,1784108957.8673325,0.96875
1602,1784108957.9702199,0.90625
1603,1784108958.0732706,0.90625
1604,1784108958.1782076,0.96875
1605,1784108958.2815025,0.96875
1606,1784108958.3844566,0.96875
1607,1784108958.489856,0.96875
1608,1784108958.5908873,0.90625
1609,1784108958.6915739,0.9375
1610,1784108958.7934506,0.9375
1611,1784108958.896533,1.0
1612,1784108959.0049212,0.9375
1613,1784108959.1078315,0.9375
1614,1784108959.2120578,1.0
1615,1784108959.3164608,0.9375
1616,1784108959.4158356,0.9375
1617,1784108959.5093915,0.9375
1618,1784108959.602274,0.96875
1619,1784108959.6943605,0.9375
1620,1784108959.7867835,0.96875
1621,1784108959.8801095,0.96875
1622,1784108959.9753175,0.96875
1623,1784108960.068563,0.96875
1624,1784108960.1639109,0.96875
1625,1784108960.2574675,0.9375
1626,1784108960.3505745,0.96875
1627,1784108960.442167,0.96875
1628,1784108960.5354576,1.0
1629,1784108960.627133,1.0
1630,1784108960.7191594,0.90625
1631,1784108960.80991,0.9677419066429138
1632,1784108969.0721436,0.96875
1633,1784108969.1888816,1.0
1634,1784108969.2991319,0.96875
1635,1784108969.4099863,1.0
1636,1784108969.5171392,0.96875
1637,1784108969.6283772,1.0
1638,1784108969.7338183,1.0
1639,1784108969.8385653,1.0
1640,1784108969.947308,1.0
1641,1784108970.0540652,1.0
1642,1784108970.159926,1.0
1643,1784108970.2707698,0.96875
1644,1784108970.3812816,0.96875
1645,1784108970.489169,1.0
1646,1784108970.5966594,0.96875
1647,1784108970.7046397,0.90625
1648,1784108970.8147054,0.96875
1649,1784108970.9224806,0.96875
1650,1784108971.0267646,0.9375
1651,1784108971.133095,0.96875
1652,1784108971.2386756,1.0
1653,1784108971.3458252,0.9375
1654,1784108971.454137,0.9375
1655,1784108971.5643764,0.9375
1656,1784108971.671314,0.9375
1657,1784108971.778374,0.96875
1658,1784108971.8823464,1.0
1659,1784108971.9891014,0.96875
1660,1784108972.0978777,0.96875
1661,1784108972.2074902,0.96875
1662,1784108972.3138618,0.9375
1663,1784108972.423187,0.90625
1664,1784108972.5333555,0.96875
1665,1784108972.6426296,1.0
1666,1784108972.7457082,0.96875
1667,1784108972.847508,0.9375
1668,1784108972.9575043,0.96875
1669,1784108973.064546,0.96875
1670,1784108973.1753817,0.96875
1671,1784108973.282324,1.0
1672,1784108973.3883936,0.96875
1673,1784108973.4956725,1.0
1674,1784108973.6019313,1.0
1675,1784108973.7068717,1.0
1676,1784108973.8143864,0.96875
1677,1784108973.922288,0.9375
1678,1784108974.039893,1.0
1679,1784108974.1466496,0.9375
1680,1784108974.2560868,0.9375
1681,1784108974.3637116,0.96875
1682,1784108974.4680288,0.9375
1683,1784108974.5721784,0.90625
1684,1784108974.6803758,0.90625
1685,1784108974.7887065,0.90625
1686,1784108974.9064162,1.0
1687,1784108975.019788,0.9375
1688,1784108975.1323843,0.9375
1689,1784108975.2485287,0.9375
1690,1784108975.360833,0.90625
1691,1784108975.4806867,0.9375
1692,1784108975.5899992,0.875
1693,1784108975.697498,0.9375
1694,1784108975.8095448,0.96875
1695,1784108975.9234793,1.0
1696,1784108976.0381403,1.0
1697,1784108976.1498213,0.96875
1698,1784108976.2616107,1.0
1699,1784108976.376167,0.96875
1700,1784108976.4871798,0.84375
1701,1784108976.5959227,0.90625
1702,1784108976.7065668,1.0
1703,1784108976.818777,0.96875
1704,1784108976.9316123,0.96875
1705,1784108977.0420694,0.90625
1706,1784108977.156718,0.875
1707,1784108977.2732542,0.90625
1708,1784108977.3833644,1.0
1709,1784108977.4967518,0.9375
1710,1784108977.6091464,0.9375
1711,1784108977.7215762,0.78125
1712,1784108977.833888,0.9375
1713,1784108977.9453104,0.90625
1714,1784108978.0620632,0.84375
1715,1784108978.1748328,0.96875
1716,1784108978.2874763,0.9375
1717,1784108978.4019296,0.9375
1718,1784108978.513493,1.0
1719,1784108978.628094,1.0
1720,1784108978.739146,1.0
1721,1784108978.853416,1.0
1722,1784108978.9717712,0.9375
1723,1784108979.0852664,0.96875
1724,1784108979.196267,0.96875
1725,1784108979.3100138,0.9375
1726,1784108979.4236498,0.96875
1727,1784108979.534578,0.96875
1728,1784108979.6438696,0.96875
1729,1784108979.7519784,0.90625
1730,1784108979.8641832,1.0
1731,1784108979.9810786,0.9375
1732,1784108980.0924642,1.0
1733,1784108980.2009382,0.9375
1734,1784108980.3108726,0.96875
1735,1784108980.4221618,0.96875
1736,1784108980.532636,0.96875
1737,1784108980.641969,1.0
1738,1784108980.7536864,0.96875
1739,1784108980.871325,0.90625
1740,1784108980.982145,1.0
1741,1784108981.09346,0.9375
1742,1784108981.202448,0.96875
1743,1784108981.31287,0.90625
1744,1784108981.4242516,0.96875
1745,1784108981.535557,0.9375
1746,1784108981.647394,0.96875
1747,1784108981.760324,1.0
1748,1784108981.867349,0.9375
1749,1784108981.9818594,1.0
1750,1784108982.0921702,0.96875
